#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_1185	1463	1957	+	lnu(D)_1	1-495/495	===============	0/0	100.00	83.23	resfinder	EF452177	lnu(D)	Lincomycin
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_13469	189	1409	+	tet(40)_1	1-1221/1221	===============	0/0	100.00	99.75	resfinder	FJ158002	tet(40)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_14554	36	860	+	blaOXA-211_1	1-825/825	===============	0/0	100.00	95.39	resfinder	JN861779	blaOXA-211	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_15579	238	1040	+	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_15579	1040	1876	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_19753	1	730	+	mph(A)_1	177-906/906	..=============	0/0	80.57	99.86	resfinder	D16251	mph(A)	Azithromycin;Erythromycin;Spiramycin;Telithromycin
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_19943	186	1361	+	cmx_1	1-1176/1176	===============	0/0	100.00	99.92	resfinder	U85507	cmx	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_21816	371	1173	-	aadA16_1	13-815/846	===============	0/0	94.92	99.38	resfinder	EU675686	aadA16	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_22723	2	579	+	cat_2	47-624/624	.==============	0/0	92.63	97.58	resfinder	M35190	cat	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_24416	1	1366	-	tet(O)_1	1-1366/1920	===========....	0/0	71.15	99.49	resfinder	M18896	tet(O)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938333.contigs.fa	k141_25039	616	1027	-	qnrVC1_1	246-657/657	.....==========	0/0	62.71	100.00	resfinder	EU436855	qnrVC1	Ciprofloxacin
