#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1008982	789	1283	-	lnu(D)_1	1-495/495	===============	0/0	100.00	84.04	resfinder	EF452177	lnu(D)	Lincomycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1008982	2737	3783	-	msr(D)_3	418-1464/1464	....===========	0/0	71.52	92.55	resfinder	AF227520	msr(D)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1009972	352	1159	-	cfxA6_1	175-981/996	..======/======	3/5	80.82	85.56	resfinder	GQ342996	cfxA6	
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1014440	1362	3287	+	tet(Q)_1	1-1926/1926	===============	0/0	100.00	90.55	resfinder	L33696	tet(Q)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1016084	1	971	-	blaCMY-48_1	1-971/1146	=============..	0/0	84.73	99.18	resfinder	HM569226	blaCMY-48	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1018620	252	1055	-	lnu(G)_1	1-804/804	===============	0/0	100.00	98.51	resfinder	KX470419	lnu(G)	Lincomycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1024141	11191	12066	-	blaCTX-M-36_1	1-876/876	===============	0/0	100.00	99.54	resfinder	AB177384	blaCTX-M-36	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1048214	44	786	+	mef(A)_2	1-743/1218	==========.....	0/0	61.00	98.52	resfinder	U83667	mef(A)	Azithromycin;Erythromycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1059491	248	1051	-	blaOXA-5_1	1-804/804	===============	0/0	100.00	96.39	resfinder	AF347074	blaOXA-5	
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1065153	202	878	-	blaACI-1_1	179-855/855	...============	0/0	79.18	100.00	resfinder	AJ007350	blaACI-1	Amoxicillin;Ampicillin;Cefotaxime;Ceftazidime;Ticarcillin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1068557	328	1173	-	aadA11_1	1-846/846	===============	0/0	100.00	99.64	resfinder	AY144590	aadA11	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1071557	146	937	+	aadA11_2	1-792/792	===============	0/0	100.00	99.62	resfinder	AJ567827	aadA11	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1094154	243	1457	+	FloR_4	1-1215/1215	===============	0/0	100.00	100.00	resfinder	CP136914	FloR	Chloramphenicol;Florfenicol
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1107343	969	2120	-	blaADC-25_1	1-1152/1152	===============	0/0	100.00	89.93	resfinder	EF016355	blaADC-25	
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1107385	107	830	-	aadA10_1	1-724/834	==============.	0/0	86.81	99.59	resfinder	U37105	aadA10	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1113721	186	814	-	catB8_1	5-633/633	===============	0/0	99.37	99.52	resfinder	AF227506	catB8	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1115215	3930	4553	+	cat_2	1-624/624	===============	0/0	100.00	96.95	resfinder	M35190	cat	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_1115263	1	794	-	erm(X)_1	1-794/855	========/======	2/2	92.75	99.12	resfinder	M36726	erm(X)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_116075	340	1102	+	erm(B)_18	1-762/762	========/======	1/1	100.00	99.61	resfinder	X66468	erm(B)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_118350	1659	2399	-	blaOXA-211_1	85-825/825	.==============	0/0	89.82	97.44	resfinder	JN861779	blaOXA-211	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_120951	699	1889	+	tet(C)_3	1-1191/1191	===============	0/0	100.00	99.83	resfinder	AF055345	tet(C)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_128582	277	1092	-	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	Kanamycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_133651	268	849	-	aac(6')-IIc_1	1-582/582	===============	0/0	100.00	100.00	resfinder	NC_012555	aac(6')-IIc	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_133651	989	1852	-	blaGES-5_1	1-864/864	===============	0/0	100.00	100.00	resfinder	DQ236171	blaGES-5	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefoxitin;Ceftazidime;Piperacillin;Ticarcillin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_133657	217	849	+	catB2_1	1-633/633	===============	0/0	100.00	100.00	resfinder	AF047479	catB2	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_133878	711	1505	+	blaOXA-427_1	1-795/795	===============	0/0	100.00	89.31	resfinder	KX827604	blaOXA-427	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam;Temocillin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_137065	68	883	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_149830	1	1117	+	ere(D)_1	46-1162/1227	===============	0/0	91.04	96.78	resfinder	KP265721	ere(D)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_164981	213	1073	+	blaSHV-12_1	1-861/861	===============	0/0	100.00	99.88	resfinder	KF976405	blaSHV-12	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_16801	1	558	-	blaOXA-464_1	10-567/762	============...	0/0	73.23	80.82	resfinder	KU721146	blaOXA-464	
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_173049	1449	2249	+	blaOXA-20_2	1-801/801	===============	0/0	100.00	100.00	resfinder	AF024602	blaOXA-20	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_174969	181	1005	+	blaOXA-9_1	1-825/825	===============	0/0	100.00	99.88	resfinder	KQ089875	blaOXA-9	Amoxicillin;Ampicillin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_174969	1153	1671	+	aac(6')-31_1	1-519/519	===============	0/0	100.00	94.80	resfinder	AM283489	aac(6')-31	Amikacin;Gentamicin;Isepamicin;Kanamycin;Neomycin;Netilmicin;Sisomicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_176430	1	594	+	blaOXA-212_1	232-825/825	....===========	0/0	72.00	97.64	resfinder	JN861780	blaOXA-212	
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_180354	391	2013	+	mcr-3.17_1	1-1623/1623	===============	0/0	100.00	99.51	resfinder	MH332767	mcr-3.17	Colistin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_180354	2097	3705	+	mcr-3.24_1	18-1626/1626	========/======	13/22	98.28	83.70	resfinder	NG060580	mcr-3.24	Colistin
/home/user/ww_amr_batch/contigs/SRR35815522.contigs.fa	k141_195112	1453	2593	+	blaACT-4_2	1-1141/1146	========/======	2/6	99.30	81.03	resfinder	AJ311172	blaACT-4	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
