#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_101335	1	497	+	aadA2_1	323-819/819	.....==========	0/0	60.68	99.80	resfinder	NC_010870	aadA2	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_112714	828	1712	-	mph(G)_1	1-885/885	===============	0/0	100.00	89.49	resfinder	AB571865	mph(G)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_112714	1716	2939	-	mef(C)_1	1-1224/1224	===============	0/0	100.00	92.73	resfinder	AB571865	mef(C)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_121579	2515	3969	-	msr(D)_3	10-1464/1464	===============	0/0	99.39	93.95	resfinder	AF227520	msr(D)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_124920	220	1083	+	blaGES-1_1	1-864/864	===============	0/0	100.00	100.00	resfinder	HQ170511	blaGES-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefoxitin;Ceftazidime;Piperacillin;Ticarcillin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_132430	353	1153	-	blaOXA-20_2	1-801/801	===============	0/0	100.00	100.00	resfinder	AF024602	blaOXA-20	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_145375	1	444	-	ant(2'')-Ia_1	1-444/534	=============..	0/0	83.15	99.78	resfinder	X04555	ant(2'')-Ia	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_145375	589	1488	-	blaVEB-1_1	1-900/900	===============	0/0	100.00	100.00	resfinder	HM370393	blaVEB-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Aztreonam;Cefepime;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_147210	737	1603	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_152142	197	1024	+	blaOXA-2_1	1-828/828	===============	0/0	100.00	100.00	resfinder	DQ112222	blaOXA-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Ceftazidime;Piperacillin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_186268	220	1027	-	cfxA6_1	175-981/996	..======/======	3/5	80.82	85.56	resfinder	GQ342996	cfxA6	
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_186785	2383	3304	-	mph(A)_2	1-921/921	========/======	1/1	100.00	99.67	resfinder	U36578	mph(A)	Azithromycin;Erythromycin;Spiramycin;Telithromycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_19550	1257	1913	+	qnrS2_1	1-657/657	===============	0/0	100.00	100.00	resfinder	DQ485530	qnrS2	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_199620	184	963	-	aph(3')-VIa_1	1-780/780	===============	0/0	100.00	98.46	resfinder	X07753	aph(3')-VIa	Amikacin;Butirosin;Gentamicin;Kanamycin;Neomycin;Paromomycin;Ribostamycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_209942	1265	1637	-	dfrA3_1	117-489/489	...============	0/0	76.28	90.89	resfinder	J03306	dfrA3	Trimethoprim
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_212237	64	888	+	blaOXA-347_1	1-825/825	===============	0/0	100.00	100.00	resfinder	ACWG01000053	blaOXA-347	
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_212899	1490	3415	+	tet(Q)_1	1-1926/1926	===============	0/0	100.00	90.55	resfinder	L33696	tet(Q)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_212899	4123	5289	+	tet(X)_2	1-1167/1167	===============	0/0	100.00	99.91	resfinder	M37699	tet(X)	Doxycycline;Minocycline;Tetracycline;Tigecycline
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_212899	5502	6302	-	erm(F)_3	1-801/801	===============	0/0	100.00	100.00	resfinder	M17808	erm(F)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_2140	845	1335	-	ARR-3_4	53-543/543	.==============	0/0	90.42	99.39	resfinder	FM207631	ARR-3	Rifampicin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_215235	699	1889	+	tet(C)_3	1-1191/1191	===============	0/0	100.00	99.92	resfinder	AF055345	tet(C)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_23715	1	575	-	lnu(B)_2	1-575/804	===========....	0/0	71.52	99.83	resfinder	JQ861959	lnu(B)	Clindamycin;Lincomycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_246687	32	770	+	aadA10_1	1-739/834	==============.	0/0	88.61	99.73	resfinder	U37105	aadA10	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_252701	206	1051	+	aadA6_1	1-846/846	===============	0/0	100.00	99.88	resfinder	AF140629	aadA6	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_25525	1	562	-	blaOXA-333_1	1-562/825	===========....	0/0	68.12	99.64	resfinder	KF203107	blaOXA-333	
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_258807	382	1212	+	blaOXA-4_1	1-831/831	===============	0/0	100.00	100.00	resfinder	AY162283	blaOXA-4	
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_263597	1324	2118	-	blaOXA-427_1	1-795/795	===============	0/0	100.00	99.25	resfinder	KX827604	blaOXA-427	Amoxicillin;Ampicillin;Aztreonam;Cefepime;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam;Temocillin
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_276491	203	439	-	dfrB1_1	1-237/237	===============	0/0	100.00	100.00	resfinder	U36276	dfrB1	Trimethoprim
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_27955	1646	2886	-	tet(A)_6	7-1247/1275	===============	0/0	97.33	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815524.contigs.fa	k141_281825	1	587	+	blaOXA-211_1	112-698/825	..===========..	0/0	71.15	96.42	resfinder	JN861779	blaOXA-211	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
