#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_12969	565	1209	+	qnrB19_1	1-645/645	===============	0/0	100.00	100.00	resfinder	EU432277	qnrB19	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_19131	4540	5036	-	sul2_1	320-816/816	.....==========	0/0	60.91	100.00	resfinder	AF542061	sul2	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_19230	906	2096	+	tet(C)_3	1-1191/1191	===============	0/0	100.00	99.92	resfinder	AF055345	tet(C)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_21867	2916	4835	-	tet(O)_1	1-1920/1920	===============	0/0	100.00	99.79	resfinder	M18896	tet(O)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_24466	658	1833	-	cmx_1	1-1176/1176	===============	0/0	100.00	99.58	resfinder	U85507	cmx	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_25947	1	553	+	aac(6')-IIc_1	30-582/582	===============	0/0	95.02	100.00	resfinder	NC_012555	aac(6')-IIc	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_26595	45	677	+	catB3_2	1-633/633	===============	0/0	100.00	100.00	resfinder	U13880	catB3	Chloramphenicol
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_33880	759	1613	-	erm(X)_1	1-855/855	========/======	2/2	99.88	99.18	resfinder	M36726	erm(X)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_39365	1	772	-	aadA5_1	1-772/789	===============	0/0	97.85	99.74	resfinder	AF137361	aadA5	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_39951	89	955	-	ant(6)-Ia_3	1-867/867	===============	0/0	100.00	99.89	resfinder	KF864551	ant(6)-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_40744	945	2864	-	tet(W)_1	1-1920/1920	===============	0/0	100.00	99.38	resfinder	DQ060146	tet(W)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_42034	1033	1917	-	mph(E)_1	1-885/885	===============	0/0	100.00	100.00	resfinder	DQ839391	mph(E)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_42034	1973	3448	-	msr(E)_1	1-1476/1476	===============	0/0	100.00	100.00	resfinder	FR751518	msr(E)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_4291	1189	1683	+	lnu(D)_1	1-495/495	===============	0/0	100.00	99.80	resfinder	EF452177	lnu(D)	Lincomycin
/home/user/ww_amr_batch/contigs/SRR2938129.contigs.fa	k141_43476	1708	2202	-	lnu(D)_1	1-495/495	===============	0/0	100.00	84.04	resfinder	EF452177	lnu(D)	Lincomycin
