#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_102298	1019	1791	+	blaOXA-20_2	27-800/801	========/======	1/1	96.50	85.27	resfinder	AF024602	blaOXA-20	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_117484	398	1054	-	qnrS2_1	1-657/657	===============	0/0	100.00	100.00	resfinder	DQ485530	qnrS2	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_120779	346	1182	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	100.00	resfinder	M28829	aph(6)-Id	Streptomycin
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_120779	1182	1752	-	aph(3'')-Ib_2	234-804/804	....===========	0/0	71.02	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_155280	1	714	+	erm(B)_10	25-738/738	===============	0/0	96.75	100.00	resfinder	U86375	erm(B)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_176728	1014	1880	-	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_190200	1	591	+	mph(A)_1	167-757/906	..===========..	0/0	65.23	100.00	resfinder	D16251	mph(A)	Azithromycin;Erythromycin;Spiramycin;Telithromycin
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_206013	4	1929	-	tet(Q)_1	1-1926/1926	===============	0/0	100.00	97.04	resfinder	L33696	tet(Q)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_206477	1	635	-	cfxA3_1	38-672/966	===========....	0/0	65.73	97.17	resfinder	AF472622	cfxA3	Ampicillin
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_222006	92	671	-	aadA5_1	210-789/789	...============	0/0	73.51	100.00	resfinder	AF137361	aadA5	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_266263	227	1057	+	blaOXA-4_1	1-831/831	===============	0/0	100.00	100.00	resfinder	AY162283	blaOXA-4	
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_267	633	1433	+	blaOXA-10_1	1-801/801	===============	0/0	100.00	99.38	resfinder	J03427	blaOXA-10	Amoxicillin;Ampicillin;Aztreonam;Piperacillin;Piperacillin+Tazobactam
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_270281	44	565	-	blaOXA-464_1	241-762/762	....===========	0/0	68.50	83.72	resfinder	KU721146	blaOXA-464	
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_288960	173	691	-	blaIMP-28_1	223-741/741	....===========	0/0	70.04	98.07	resfinder	JQ407409	blaIMP-28	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_289132	267	1007	-	blaIMP-16_1	1-741/741	===============	0/0	100.00	100.00	resfinder	AJ584652	blaIMP-16	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam
/home/user/ww_amr_batch/contigs/SRR21621036.contigs.fa	k141_299040	482	1333	-	blaBEL-1_1	1-852/852	===============	0/0	100.00	99.18	resfinder	DQ089809	blaBEL-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
