#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_11972	958	2175	+	mef(A)_2	1-1218/1218	===============	0/0	100.00	95.07	resfinder	U83667	mef(A)	Azithromycin;Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_11972	2295	3758	+	msr(D)_3	1-1464/1464	===============	0/0	100.00	98.43	resfinder	AF227520	msr(D)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Telithromycin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_16998	884	2071	+	tet(39)_2	1-1188/1188	===============	0/0	100.00	99.83	resfinder	CP044518	tet(39)	Doxycycline;Tetracycline;Tigecycline
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_1773	1	748	-	aadA5_1	9-756/789	===============	0/0	94.80	98.53	resfinder	AF137361	aadA5	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_20106	99	960	+	cfr(C)_2	1-862/1251	===========....	0/0	68.90	99.30	resfinder	CANB01000378	cfr(C)	Chloramphenicol;Clindamycin;Dalfopristin;Florfenicol;Lincomycin;Linezolid;Pristinamycin_IIA;Tiamulin;Virginiamycin_M
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_21230	48	581	-	ant(2'')-Ia_1	1-534/534	===============	0/0	100.00	99.81	resfinder	X04555	ant(2'')-Ia	Gentamicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_26210	1	818	-	mef(C)_1	1-818/1224	===========....	0/0	66.83	99.63	resfinder	AB571865	mef(C)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_29178	429	1619	+	tet(C)_3	1-1191/1191	===============	0/0	100.00	99.92	resfinder	AF055345	tet(C)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_29584	1179	3098	-	tet(W)_5	1-1920/1920	===============	0/0	100.00	99.74	resfinder	AJ427422	tet(W)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_30793	945	1377	+	aac(6')-Il_1	1-433/459	===============	0/0	94.34	100.00	resfinder	U13880	aac(6')-Il	Amikacin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_32207	1254	1610	+	lnu(C)_1	1-357/495	===========....	0/0	72.12	96.64	resfinder	AY928180	lnu(C)	Lincomycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_33099	42	815	+	blaOXA-2_1	55-828/828	===============	0/0	93.48	100.00	resfinder	DQ112222	blaOXA-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Ceftazidime;Piperacillin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_33231	1	646	+	aph(6)-Id_1	182-827/837	...============	0/0	77.18	99.69	resfinder	M28829	aph(6)-Id	Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_3564	1	563	-	blaGES-2_1	1-563/864	==========.....	0/0	65.16	99.82	resfinder	AF326355	blaGES-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefoxitin;Ceftazidime;Piperacillin;Ticarcillin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_38733	92	902	-	ant(3'')-Ia_1	162-972/972	..=============	0/0	83.44	99.38	resfinder	X02340	ant(3'')-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_40228	996	1741	+	tet(40)_1	1-746/1221	==========.....	0/0	61.10	99.87	resfinder	FJ158002	tet(40)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_40633	873	1739	+	sul1_5	1-867/867	===============	0/0	100.00	99.89	resfinder	EU780013	sul1	Sulfamethoxazole
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_4216	804	2723	+	tet(O)_1	1-1920/1920	===============	0/0	100.00	99.74	resfinder	M18896	tet(O)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_43251	170	2089	-	tet(M)_5	1-1920/1920	===============	0/0	100.00	98.65	resfinder	U58985	tet(M)	Doxycycline;Minocycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_44250	96	622	+	aadA11_1	21-547/846	==========.....	0/0	62.29	97.34	resfinder	AY144590	aadA11	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_44530	96	695	-	aac(6')-Ib-cr_1	1-600/600	===============	0/0	100.00	99.33	resfinder	DQ303918	aac(6')-Ib-cr	Amikacin;Ciprofloxacin;Dibekacin;Fluoroquinolone;Netilmicin;Sisomicin;Tobramycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_7346	424	1166	+	erm(B)_18	20-762/762	===============	0/0	97.51	99.73	resfinder	X66468	erm(B)	Clindamycin;Erythromycin;Lincomycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_839	982	1866	-	mph(E)_1	1-885/885	===============	0/0	100.00	100.00	resfinder	DQ839391	mph(E)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_839	1922	3397	-	msr(E)_1	1-1476/1476	===============	0/0	100.00	100.00	resfinder	FR751518	msr(E)	Azithromycin;Erythromycin;Pristinamycin_IA;Quinupristin;Virginiamycin_S
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_9638	464	958	+	lnu(D)_1	1-495/495	===============	0/0	100.00	84.04	resfinder	EF452177	lnu(D)	Lincomycin
/home/user/ww_amr_batch/contigs/SRR2938323.contigs.fa	k141_9724	190	992	-	aph(3'')-Ib_2	2-804/804	===============	0/0	99.88	100.00	resfinder	AF024602	aph(3'')-Ib	Streptomycin
