#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_100909	1	578	-	ant(6)-Ia_3	1-578/867	===========....	0/0	66.67	99.83	resfinder	KF864551	ant(6)-Ia	Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_104386	14	928	-	blaAER-1_1	1-915/915	===============	0/0	100.00	98.80	resfinder	U14748	blaAER-1	
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_104803	171	644	+	dfrA1_8	1-474/474	===============	0/0	100.00	100.00	resfinder	X00926	dfrA1	Trimethoprim
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_104803	737	1542	+	aadA10_1	1-806/834	===============	0/0	96.64	99.26	resfinder	U37105	aadA10	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_110190	155	1375	+	ere(A)_6	1-1221/1221	===============	0/0	100.00	98.12	resfinder	DQ157752	ere(A)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_110885	595	1821	-	ere(D)_1	1-1227/1227	===============	0/0	100.00	96.66	resfinder	KP265721	ere(D)	Erythromycin
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_111986	1	522	-	lnu(B)_2	1-522/804	==========.....	0/0	64.93	98.47	resfinder	JQ861959	lnu(B)	Clindamycin;Lincomycin
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_112213	126	931	+	aadA11_1	1-806/846	===============	0/0	95.27	99.88	resfinder	AY144590	aadA11	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_115057	217	999	+	blaNPS_1	1-783/783	===============	0/0	100.00	99.36	resfinder	AY027589	blaNPS	Amoxicillin;Ampicillin
/home/user/ww_amr_batch/contigs/SRR29142450.contigs.fa	k141_115410	981	1865	-	mph(E)_1	1-885/885	===============	0/0	100.00	100.00	resfinder	DQ839391	mph(E)	Erythromycin
