#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_106335	7867	8769	-	tet(E)_2	316-1218/1218	...============	0/0	74.14	99.89	resfinder	L06940	tet(E)	Doxycycline;Tetracycline
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_110785	41	871	+	blaOXA-1_1	1-831/831	===============	0/0	100.00	100.00	resfinder	HQ170510	blaOXA-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Piperacillin;Piperacillin+Tazobactam
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_119929	172	1298	+	blaFOX-2_1	23-1149/1149	===============	0/0	98.09	84.21	resfinder	Y10282	blaFOX-2	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_131651	137	938	+	aadA2_1	18-819/819	===============	0/0	97.92	99.88	resfinder	NC_010870	aadA2	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_136403	2992	3740	+	cphA1_3	1-749/765	===============	0/0	97.91	95.19	resfinder	AY261378	cphA1	
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_141285	2	650	+	blaOXA-490_1	113-762/762	..======/======	3/5	84.91	81.14	resfinder	KU721147	blaOXA-490	
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_186708	285	772	+	blaOXA-13_1	1-488/801	==========.....	0/0	60.92	98.97	resfinder	U59183	blaOXA-13	
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_196875	194	690	-	aadA1_3	296-792/792	.....==========	0/0	62.75	98.99	resfinder	JQ414041	aadA1	Spectinomycin;Streptomycin
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_197144	3	758	+	blaFOX-1_1	297-1052/1149	...=====/=====.	4/6	65.54	80.24	resfinder	X77455	blaFOX-1	Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefotaxime;Cefoxitin;Ceftazidime;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_199022	1073	1729	-	qnrVC4_1	1-657/657	===============	0/0	100.00	100.00	resfinder	GQ891757	qnrVC4	Ciprofloxacin
/home/user/ww_amr_batch/contigs/SRR35815514.contigs.fa	k141_200601	178	1077	-	blaVEB-3_1	1-900/900	===============	0/0	100.00	100.00	resfinder	AY536519	blaVEB-3	
